0,"",,,,,100001,,,,,,,,,
406,140090,8507,,,,38,0,99,48.2631578947368421,28.8450512974543664,46,4,31,70,88
406,140090,8532,,,,25,2,93,46.2800000000000000,25.9864067029924961,48,11,28,66,79
406,140099,8507,,,,20,3,83,44.1500000000000000,26.5632809482722240,34,9,22,71,76
406,140099,8532,,,,37,1,78,43.3243243243243243,20.0541683863896403,42,17,27,62,68
406,140168,0,,,,20,2,99,47.9500000000000000,37.2410003257586771,46,2,10,86,94
406,140168,8507,,,,407,0,99,44.6977886977886978,25.2309445245429050,48,8,24,64,75
406,140168,8532,,,,382,0,99,42.2434554973821990,24.6245486329654256,41,10,22,62,75
406,140173,0,,,,8,9,77,40.2500000000000000,22.2694537748138634,36,9,27,40,77
406,140173,8507,,,,133,0,98,46.6165413533834586,23.5509511499716864,48,15,30,65,78
406,140173,8532,,,,150,0,97,44.4000000000000000,23.8957467221553044,42,11,25,64,76
406,140176,0,,,,7,19,83,54.5714285714285714,23.5220261517947107,53,19,33,75,83
406,140176,8507,,,,113,1,97,43.8938053097345133,26.9133407014394493,45,7,23,66,80
406,140176,8532,,,,136,0,99,46.8382352941176471,26.7773316481698458,47,8,23,70,79
406,140191,0,,,,25,4,97,43.4800000000000000,27.0803126520602294,46,5,26,67,76
406,140191,8507,,,,454,0,99,44.8700440528634361,24.9218350940940184,45,10,25,63,77
406,140191,8532,,,,465,0,99,43.4494623655913978,25.1412844964759126,42,8,25,62,77
406,140214,8507,,,,33,1,81,37.5454545454545455,25.5906366043946202,33,5,18,56,72
406,140214,8532,,,,33,1,93,45.1515151515151515,26.2977199726055292,47,9,26,62,79
406,140273,8507,,,,7,1,77,36.5714285714285714,26.7198873678835134,31,1,15,63,77
406,140352,8507,,,,14,27,95,52.8571428571428571,23.0913141940598783,38,28,31,72,86
406,140352,8532,,,,16,3,83,45.9375000000000000,27.3945706299624269,40,5,22,75,77
406,140357,8507,,,,14,0,99,37.5714285714285714,26.5118675479325839,31,4,24,54,70
406,140357,8532,,,,16,3,79,47.0625000000000000,21.1800810511511814,44,18,35,64,77
406,140362,8507,,,,28,0,86,46.0357142857142857,24.1836831169391793,43,19,25,65,79
406,140362,8532,,,,31,2,98,47.1935483870967742,25.1467948319975889,48,10,27,68,73
406,140435,8507,,,,79,4,99,42.7594936708860759,23.9166368390094094,38,12,27,60,78
406,140435,8532,,,,81,0,97,45.6172839506172840,21.9639294647124606,43,16,33,62,75
406,140480,0,,,,9,2,82,36.2222222222222222,27.7568810287547337,48,2,8,53,82
406,140480,8507,,,,267,0,99,43.4382022471910112,25.5310315634872929,43,9,21,62,78
406,140480,8532,,,,258,0,98,43.0387596899224806,22.4533768922228122,44,12,26,58,72
406,140487,8507,,,,126,0,96,43.4285714285714286,25.9443800685785734,43,9,23,64,78
406,140487,8532,,,,135,1,96,46.0370370370370370,23.2755740931193717,48,14,28,64,76
406,140490,0,,,,9,20,74,44.8888888888888889,19.9213732235283196,41,20,30,61,74
406,140490,8507,,,,124,0,97,43.0322580645161290,24.3567441066653388,41,11,24,61,73
406,140490,8532,,,,166,1,99,43.9216867469879518,23.4220799645316343,44,11,28,59,77
406,140506,8507,,,,56,2,98,46.2321428571428571,24.2749336270442272,46,12,30,60,83
406,140506,8532,,,,58,3,98,51.8275862068965517,24.3657351666584490,52,17,32,70,85
406,140520,8507,,,,51,0,95,46.1764705882352941,27.8666150670316908,49,3,24,72,78
406,140520,8532,,,,57,2,98,42.5614035087719298,25.9181524527967857,42,10,23,65,72
406,140526,8507,,,,41,2,96,43.4146341463414634,22.6902794272746866,43,16,24,62,73
406,140526,8532,,,,45,0,98,46.1555555555555556,26.2530998650683635,48,9,20,62,78
406,140666,8507,,,,18,1,97,42.5000000000000000,31.5617974586925168,35,3,18,62,96
406,140666,8532,,,,15,3,84,39.4000000000000000,24.1714116852355741,39,12,14,55,73
406,140673,8507,,,,28,2,84,53.0000000000000000,27.3265574257120932,61,11,19,73,83
406,140673,8532,,,,19,1,90,38.8421052631578947,28.7387913568920076,35,3,15,64,87
406,140681,8532,,,,12,1,92,42.0000000000000000,29.1890390386528484,40,6,10,64,69
406,140708,8507,,,,33,0,96,42.7575757575757576,24.2216719889316051,42,13,27,66,72
406,140708,8532,,,,33,2,98,41.4545454545454545,28.7924587664579598,43,5,15,61,84
406,140803,0,,,,8,0,59,31.5000000000000000,19.8710126278743746,28,0,11,42,59
406,140803,8507,,,,135,0,99,45.9925925925925926,25.6789873725977418,45,9,25,68,78
406,140803,8532,,,,127,0,94,41.7244094488188976,24.5501356687662858,39,8,24,62,77
406,140821,8507,,,,33,1,97,35.6060606060606061,27.1119662164368323,27,6,13,53,74
406,140821,8532,,,,33,0,92,43.3636363636363636,25.5279481424503909,43,8,23,58,78
406,140823,0,,,,19,7,96,43.8421052631578947,24.6537424652700477,46,10,22,50,87
406,140823,8507,,,,383,0,99,44.6605744125326371,24.6472429069715584,45,10,25,65,75
406,140823,8532,,,,379,0,97,42.6965699208443272,25.2831638535769039,44,8,21,63,78
406,140842,8507,,,,22,2,97,37.9545454545454545,23.0805572119071946,35,10,23,53,64
406,140842,8532,,,,33,3,96,46.2121212121212121,25.1976655364112746,49,12,27,63,79
406,140966,8507,,,,7,5,68,26.1428571428571429,21.7518472121991778,28,5,6,32,68
406,140967,8507,,,,8,5,88,37.3750000000000000,24.9624718327332319,34,5,13,43,88
406,140967,8532,,,,7,17,85,64.7142857142857143,22.1262610617209471,68,17,65,76,85
406,140976,8532,,,,9,6,69,41.3333333333333333,26.2011450131478033,55,6,8,57,69
406,141004,8507,,,,22,10,85,44.4545454545454545,22.8112905894203705,44,12,30,55,82
406,141004,8532,,,,38,4,95,42.7894736842105263,25.4729935365968516,42,9,23,63,76
406,141050,0,,,,17,5,79,45.0000000000000000,21.4359511102260167,47,8,29,59,78
406,141050,8507,,,,263,0,99,41.5513307984790875,24.4658241955125481,39,9,22,61,75
406,141050,8532,,,,243,1,99,46.9506172839506173,24.2164317726457001,46,13,26,65,79
406,141056,8507,,,,80,2,87,40.9125000000000000,24.3550705608773890,40,9,19,60,75
406,141056,8532,,,,80,0,96,41.9500000000000000,23.9090576555138104,43,9,23,56,70
406,141095,0,,,,15,13,91,43.8000000000000000,29.2237672353954296,34,13,21,73,89
406,141095,8507,,,,427,0,99,44.3185011709601874,25.4664781892444157,45,10,23,65,78
406,141095,8532,,,,407,0,99,44.5995085995085995,25.0133816354701356,44,11,25,63,78
406,141124,0,,,,13,11,86,42.4615384615384615,23.7543518280173406,42,13,20,54,81
406,141124,8507,,,,328,0,99,46.9451219512195122,25.0015909093264470,46,14,27,65,80
406,141124,8532,,,,317,0,99,40.7034700315457413,25.4948571497338111,41,8,18,61,76
406,141248,8532,,,,8,7,98,36.0000000000000000,31.2272774532596284,29,7,8,42,98
406,141253,8507,,,,33,0,92,35.7575757575757576,23.9008764261772196,36,6,16,52,65
406,141253,8532,,,,40,3,99,50.1000000000000000,24.7860589434608976,49,9,31,71,79
406,141323,8507,,,,87,0,99,41.9080459770114943,24.9546715503111370,42,9,20,63,71
406,141323,8532,,,,76,0,99,45.9078947368421053,25.3257063772912745,46,8,25,63,78
406,141371,0,,,,6,22,78,52.6666666666666667,23.5258722828010496,39,22,36,77,78
406,141371,8507,,,,121,0,99,45.0991735537190083,22.9195713160454806,45,12,31,60,74
406,141371,8532,,,,145,0,98,43.6275862068965517,25.0366245138958065,44,9,24,62,77
406,141375,0,,,,38,0,99,48.3157894736842105,26.0624045925096863,47,17,29,66,87
406,141375,8507,,,,781,0,99,44.5339308578745198,24.3789093073444542,45,11,26,62,77
406,141375,8532,,,,849,0,99,44.4793875147232038,24.7385357783076581,44,10,24,64,77
406,141648,0,,,,8,22,76,49.8750000000000000,18.8788430335578108,44,22,33,59,76
406,141648,8507,,,,137,0,95,45.1970802919708029,25.6629280045275547,42,11,24,66,81
406,141648,8532,,,,126,0,97,42.1428571428571429,26.7775172219425259,44,6,19,63,76
406,141651,0,,,,7,2,68,31.4285714285714286,23.6773952878910990,26,2,15,59,68
406,141651,8507,,,,134,0,91,40.8582089552238806,25.0425661639599183,38,9,20,60,77
406,141651,8532,,,,146,0,98,42.2191780821917808,23.0404421505362165,41,10,26,59,74
406,141652,8507,,,,22,4,93,59.5909090909090909,26.9013348773219464,70,14,46,78,89
406,141652,8532,,,,30,2,89,46.7000000000000000,25.0229549786205099,46,8,29,62,77
406,141662,0,,,,6,0,59,35.8333333333333333,19.9741499610538287,34,0,33,47,59
406,141662,8507,,,,135,0,99,42.6444444444444444,24.1412097863849557,39,11,25,63,73
406,141662,8532,,,,150,1,98,44.1066666666666667,23.4186143672385486,44,10,25,63,75
406,141663,0,,,,65,0,98,45.9692307692307692,27.2132603423687266,48,8,24,66,82
406,141663,8507,,,,1362,0,99,45.0660792951541850,25.2247509869520228,45,10,25,65,78
406,141663,8532,,,,1422,0,99,43.7151898734177215,24.2633285976324438,43,10,24,62,76
406,141666,8507,,,,145,0,97,43.9862068965517241,25.4662047860865313,45,9,23,65,77
406,141666,8532,,,,164,0,97,44.7378048780487805,25.9754161276511340,43,9,23,66,80
406,141825,8507,,,,19,1,88,33.0526315789473684,23.4128969307528982,30,5,13,50,71
406,141825,8532,,,,12,0,81,32.0833333333333333,25.2242968487756169,33,1,10,36,65
406,141933,0,,,,14,2,74,36.7142857142857143,22.0189728378769938,40,3,20,52,61
406,141933,8507,,,,436,0,99,43.2178899082568807,23.5657212799719587,44,12,24,61,76
406,141933,8532,,,,453,0,99,44.9359823399558499,25.3488555312276429,45,10,26,63,79
406,141944,8507,,,,157,0,99,42.9235668789808917,25.9431185978176962,43,6,22,63,78
406,141944,8532,,,,159,0,98,43.9308176100628931,25.0045867936202442,43,9,24,65,76
406,141960,8507,,,,69,0,97,41.4202898550724638,25.9231929979481146,43,6,19,59,77
406,141960,8532,,,,63,0,99,37.9682539682539683,23.9697176251877026,39,6,19,53,74
406,142033,8507,,,,11,2,82,37.2727272727272727,31.3371693332084769,36,3,6,70,80
406,142033,8532,,,,9,3,94,43.0000000000000000,32.0429399400242299,37,3,14,74,94
406,192273,8507,,,,6,13,72,46.6666666666666667,22.3934514237235584,53,13,26,60,72
406,192279,8507,,,,41,0,95,39.7804878048780488,23.9609183829856063,42,7,23,54,69
406,192279,8532,,,,67,0,92,41.2388059701492537,22.8566610888040396,46,12,18,57,71
406,192298,8507,,,,7,12,69,40.2857142857142857,26.6565456984101481,35,12,15,68,69
406,192298,8532,,,,8,24,79,44.1250000000000000,21.2161495092771252,37,24,25,41,79
406,192353,0,,,,29,5,86,47.0344827586206897,19.3805549799289613,47,20,38,59,79
406,192353,8507,,,,330,0,99,44.2666666666666667,25.2541208129375951,44,8,24,65,77
406,192353,8532,,,,381,0,99,43.4881889763779528,24.6549448894341691,44,9,24,60,78
406,192357,8507,,,,120,0,96,43.8583333333333333,25.7712287734402994,46,8,20,64,76
406,192357,8532,,,,112,1,99,45.6785714285714286,24.6456743955053177,42,13,29,68,76
406,192359,8507,,,,132,0,97,43.8257575757575758,25.1087698593375699,44,6,23,61,75
406,192359,8532,,,,118,1,96,40.3305084745762712,23.7184536634176101,39,9,22,58,72
406,192363,0,,,,8,2,57,40.0000000000000000,16.3007449435381853,44,2,39,46,57
406,192363,8507,,,,127,0,99,42.1023622047244094,25.5177605891820795,41,9,21,60,77
406,192363,8532,,,,123,3,97,42.7317073170731707,22.1085522991916764,41,14,27,58,73
406,192367,0,,,,11,24,87,52.1818181818181818,19.9840845765733378,47,28,38,67,73
406,192367,8507,,,,320,0,99,44.5093750000000000,25.3319016457008378,44,10,24,66,77
406,192367,8532,,,,323,0,98,45.3095975232198142,25.4142719384303972,46,9,25,65,79
406,192369,0,,,,6,17,98,48.1666666666666667,31.6822768542077270,32,17,22,73,98
406,192369,8507,,,,100,0,99,44.6400000000000000,24.2172490492861620,44,10,25,57,75
406,192369,8532,,,,117,0,95,46.2051282051282051,25.3062410393911837,44,12,27,68,79
406,192380,8507,,,,92,3,99,49.4347826086956522,24.5192475853159876,51,14,32,68,79
406,192380,8532,,,,102,0,97,43.3137254901960784,24.9494460710179084,43,9,23,63,76
406,192422,0,,,,21,11,97,55.4285714285714286,23.7919554231497092,50,31,42,73,87
406,192422,8507,,,,488,0,99,44.2274590163934426,24.8319920186920709,43,10,24,64,77
406,192422,8532,,,,486,0,99,42.7489711934156379,23.2352103269881044,41,12,25,59,75
406,192433,8507,,,,46,0,95,48.3913043478260870,25.0372862044410034,47,15,29,68,84
406,192433,8532,,,,48,0,93,41.3125000000000000,25.5477494116409401,40,5,22,56,71
406,192450,8507,,,,38,3,98,44.7368421052631579,26.6323154756776090,48,6,17,65,83
406,192450,8532,,,,44,2,90,35.9545454545454545,22.9569410342285940,32,6,18,46,71
406,192577,8532,,,,6,7,76,34.3333333333333333,28.9113587827806299,11,7,11,57,76
406,192606,0,,,,7,38,78,63.0000000000000000,15.9791530856091786,73,38,45,74,78
406,192606,8507,,,,195,0,99,43.9076923076923077,23.4598075309533073,42,10,25,63,76
406,192606,8532,,,,238,0,98,43.4663865546218487,25.3717700105885046,45,7,25,61,77
406,192667,8507,,,,110,0,98,45.2363636363636364,24.3920303094852898,44,12,27,66,75
406,192667,8532,,,,100,0,95,38.9300000000000000,23.9621987659098116,41,7,16,58,70
406,192671,8507,,,,139,0,98,45.3165467625899281,24.3774771231005397,45,10,25,64,77
406,192671,8532,,,,122,2,98,46.9262295081967213,22.9513203973093565,47,15,33,64,77
406,192674,8507,,,,129,3,99,47.5658914728682171,23.1512840360827469,47,17,29,66,77
406,192674,8532,,,,111,0,97,42.2702702702702703,23.5109049924211459,41,12,24,60,73
406,192675,0,,,,8,0,87,47.6250000000000000,33.7974534120968520,55,0,5,68,87
406,192675,8507,,,,130,0,96,47.4846153846153846,23.5895899440175361,49,14,31,67,78
406,192675,8532,,,,115,0,94,42.4782608695652174,23.8986705297438010,43,11,22,61,75
406,192676,8507,,,,100,1,99,45.9000000000000000,24.3830956511955950,46,11,27,63,78
406,192676,8532,,,,127,2,98,39.5905511811023622,23.9149798080115008,40,7,21,55,74
406,192680,0,,,,11,19,78,41.0000000000000000,24.0416305603426158,25,21,23,71,73
406,192680,8507,,,,113,1,94,42.1150442477876106,24.7836179376293201,38,10,23,59,77
406,192680,8532,,,,131,0,99,43.2977099236641221,24.6837519453551437,43,9,25,65,75
406,192683,8507,,,,110,2,99,45.2363636363636364,23.9057504397318376,42,15,25,62,78
406,192683,8532,,,,99,0,98,43.5252525252525253,25.6643735573000401,42,9,22,67,76
406,192753,8507,,,,12,2,79,39.2500000000000000,27.0122026297207187,33,7,9,64,70
406,192753,8532,,,,17,0,97,42.1764705882352941,27.2539797417680980,43,6,28,57,83
406,192854,8532,,,,6,6,87,47.6666666666666667,28.9459265988613097,36,6,32,69,87
406,192885,8507,,,,28,4,94,40.7857142857142857,25.8719884887070163,37,12,18,56,78
406,192885,8532,,,,42,2,99,47.2619047619047619,25.4453594636548791,46,14,29,64,79
406,192901,8507,,,,21,26,93,53.0476190476190476,22.0147136944276213,51,29,31,73,81
406,192901,8532,,,,30,0,97,41.6000000000000000,26.2660131781711796,41,6,21,56,76
406,192952,8507,,,,245,0,99,44.1877551020408163,24.4635362028128829,46,10,24,63,75
406,192952,8532,,,,213,0,97,44.1877934272300469,24.6913482921736838,44,10,24,62,77
406,192953,8507,,,,122,4,98,43.8606557377049180,21.7758360178707768,43,10,28,61,74
406,192953,8532,,,,107,0,99,45.5700934579439252,24.6431559443356116,46,15,26,63,78
406,192956,0,,,,16,1,91,37.3750000000000000,28.0377721416425429,29,4,9,55,76
406,192956,8507,,,,355,0,99,45.6394366197183099,24.5211685263242567,48,11,25,65,76
406,192956,8532,,,,387,0,99,43.7338501291989664,23.4793254091040640,44,10,25,61,75
406,192957,8507,,,,135,0,97,44.8444444444444444,25.8199467803729900,45,12,23,63,79
406,192957,8532,,,,114,1,97,45.1140350877192982,25.1975412383616300,46,13,24,63,83
406,192963,0,,,,30,1,97,50.4666666666666667,24.0355101282755549,49,10,39,61,81
406,192963,8507,,,,482,0,99,44.3526970954356846,24.6680262845871182,46,9,25,62,77
406,192963,8532,,,,516,0,99,43.3158914728682171,24.2580588026667106,43,10,24,62,76
406,192974,8507,,,,78,1,82,41.6538461538461538,22.7823279217569321,42,9,24,58,75
406,192974,8532,,,,95,2,94,42.4421052631578947,23.4360677613899505,40,12,26,57,75
406,192979,8507,,,,80,0,99,41.8125000000000000,25.2431686460146924,40,8,20,61,76
406,192979,8532,,,,96,1,98,43.3645833333333333,22.6628003991083273,45,11,27,59,71
406,193079,8507,,,,35,1,93,42.3142857142857143,24.9962013920838269,52,5,20,60,71
406,193079,8532,,,,29,1,77,38.4137931034482759,23.1493863562287702,40,2,20,54,71
406,193165,8507,,,,32,1,83,42.8437500000000000,25.0639303549684657,47,6,26,64,70
406,193165,8532,,,,41,2,96,46.1219512195121951,25.7732372064038742,40,16,25,73,78
406,193174,8507,,,,60,0,95,44.9666666666666667,22.1886875030350687,45,12,30,57,74
406,193174,8532,,,,65,4,96,52.1846153846153846,24.6112857164225497,55,16,32,71,82
406,193238,8507,,,,114,0,95,45.3947368421052632,24.5514155895797374,48,9,26,64,77
406,193238,8532,,,,110,1,98,45.1454545454545455,26.7923843635320376,48,7,20,64,78
406,193242,8507,,,,110,0,99,42.5363636363636364,23.2740660777862571,42,6,28,58,73
406,193242,8532,,,,124,0,95,42.7822580645161290,26.0822839552655965,40,5,22,66,77
406,193249,8507,,,,96,0,97,40.7916666666666667,25.6321823481697430,38,7,19,60,76
406,193249,8532,,,,90,0,92,45.3444444444444444,23.6629711732079392,46,10,29,62,76
406,193252,0,,,,21,11,94,45.4761904761904762,23.1378889435035702,43,20,30,60,78
406,193252,8507,,,,528,0,99,43.2253787878787879,24.1341200250157077,42,8,25,61,76
406,193252,8532,,,,544,0,99,42.9227941176470588,24.0280973249056965,44,9,24,61,74
406,193254,8507,,,,97,0,99,43.2783505154639175,26.1580700852374130,43,10,23,65,79
406,193254,8532,,,,76,1,93,47.9078947368421053,25.1926855160138084,48,17,22,71,80
406,193256,8507,,,,123,0,99,41.1626016260162602,26.7555338182099141,44,5,18,65,75
406,193256,8532,,,,123,1,97,45.7804878048780488,24.4444960399133994,44,16,25,67,78
406,193261,0,,,,6,21,72,43.5000000000000000,17.9415718374951753,36,21,35,56,72
406,193261,8507,,,,99,2,98,49.4747474747474747,25.0824531863161973,49,12,30,70,86
406,193261,8532,,,,114,1,99,40.3859649122807018,24.7545504074476002,40,9,19,58,72
406,193262,0,,,,9,11,76,50.4444444444444444,22.7327468155033517,56,11,30,67,76
406,193262,8507,,,,121,0,97,42.4793388429752066,24.9376219039806463,43,8,23,59,74
406,193262,8532,,,,124,0,98,40.6612903225806452,23.7441947023134268,42,8,22,56,72
406,193277,8507,,,,76,0,97,47.6315789473684211,25.5493468176197715,48,11,27,67,79
406,193277,8532,,,,84,0,98,47.2619047619047619,26.4525576906348055,50,9,26,65,83
406,193306,8507,,,,39,3,96,47.0256410256410256,23.5500443395349487,48,9,28,62,78
406,193306,8532,,,,44,0,93,43.0227272727272727,25.8650240954609162,36,9,22,61,80
406,193308,0,,,,6,5,91,54.0000000000000000,28.2842712474619010,51,5,50,67,91
406,193308,8507,,,,114,0,96,41.0000000000000000,25.2859749856210078,37,9,19,64,74
406,193308,8532,,,,116,0,98,47.1120689655172414,23.7709254458408526,47,11,32,67,78
406,193312,8507,,,,39,9,99,46.9230769230769231,23.2994066057086023,48,15,24,64,78
406,193312,8532,,,,52,3,91,46.0384615384615385,21.5469951851365026,48,17,30,62,71
406,193323,8507,,,,61,7,89,40.9016393442622951,22.2611057811846556,41,11,22,57,71
406,193323,8532,,,,85,0,91,42.6705882352941176,23.6423692689599099,42,8,24,61,75
406,193344,8507,,,,9,6,85,51.0000000000000000,25.3673017879316443,54,6,33,69,85
406,193344,8532,,,,22,3,95,40.3636363636363636,28.4145258870402655,40,9,12,59,80
406,193345,8507,,,,13,4,93,51.3846153846153846,25.5784364310332749,50,13,42,66,84
406,193345,8532,,,,9,24,66,42.4444444444444444,12.9529061518169650,40,24,36,47,66
406,193431,8507,,,,6,1,56,43.1666666666666667,20.9419833508353899,49,1,47,55,56
406,193437,8507,,,,16,0,77,44.6250000000000000,24.8270685610148774,43,13,22,63,76
406,193437,8532,,,,20,0,98,47.6000000000000000,25.2490750221405974,47,3,30,61,73
406,193512,8507,,,,80,0,93,44.8000000000000000,22.9492560757506854,49,11,28,60,72
406,193512,8532,,,,75,1,91,41.3066666666666667,23.8542722862447914,38,10,24,58,74
406,193518,0,,,,9,0,57,23.0000000000000000,18.9802528961023067,20,0,11,34,57
406,193518,8507,,,,219,2,98,44.6164383561643836,23.9890820753136933,46,12,25,63,78
406,193518,8532,,,,232,1,99,45.2672413793103448,24.8900118212299032,45,9,25,67,78
406,193519,0,,,,22,1,80,43.4090909090909091,23.5000690797547817,40,16,21,65,76
406,193519,8507,,,,338,0,99,44.5532544378698225,25.5621394169786083,43,9,24,63,77
406,193519,8532,,,,379,0,99,43.5092348284960422,25.8066025388494106,42,7,23,62,79
406,193520,0,,,,10,15,84,45.6000000000000000,22.7703510927892565,38,15,28,63,69
406,193520,8507,,,,116,0,98,43.9051724137931034,25.1676045908143632,44,9,24,62,77
406,193520,8532,,,,143,0,99,45.6503496503496503,24.2592391986352694,44,12,27,66,77
406,193521,8507,,,,115,0,98,39.3913043478260870,25.5499839160089152,34,7,19,59,78
406,193521,8532,,,,128,0,98,46.0703125000000000,25.4831065220041613,46,11,27,63,79
406,193522,8507,,,,106,0,99,46.7641509433962264,24.2869951039028108,48,8,30,63,79
406,193522,8532,,,,120,2,89,45.1750000000000000,20.6135561579993178,45,16,32,59,73
406,193525,8507,,,,124,0,96,40.7580645161290323,23.6764680154549390,40,6,23,56,74
406,193525,8532,,,,97,3,98,46.6907216494845361,23.0612232368998714,49,14,28,63,76
406,193528,0,,,,6,46,87,65.3333333333333333,14.0665086878964628,61,46,60,75,87
406,193528,8507,,,,114,0,99,47.3421052631578947,22.9485106414640334,49,16,30,67,76
406,193528,8532,,,,102,1,98,41.7549019607843137,24.4602875862524220,40,9,22,63,74
406,193530,8507,,,,92,2,94,43.1847826086956522,24.2373471455833713,41,13,23,66,76
406,193530,8532,,,,100,0,99,42.5300000000000000,23.8723266523809907,41,4,29,57,77
406,193532,8507,,,,94,0,99,41.2553191489361702,24.7937453829005531,42,7,22,62,75
406,193532,8532,,,,100,0,95,44.2600000000000000,25.3244083162007275,45,8,25,63,78
406,193587,8507,,,,27,6,99,49.5555555555555556,26.3852134192522153,56,9,29,72,84
406,193587,8532,,,,58,1,96,44.8448275862068966,24.7022988660569318,42,11,27,67,75
406,193597,8507,,,,41,5,89,41.7804878048780488,23.6352619988883889,39,10,24,59,77
406,193597,8532,,,,43,2,97,44.6511627906976744,27.9692720174686336,40,10,22,72,85
406,193598,8507,,,,40,3,79,38.8000000000000000,23.5025366879669134,36,8,21,55,76
406,193598,8532,,,,37,1,94,38.1081081081081081,24.1968590521164128,38,7,18,54,74
406,193666,8507,,,,55,1,82,47.3272727272727273,20.1898897924592405,47,21,33,64,77
406,193666,8532,,,,49,4,92,46.8367346938775510,21.6008747303354884,47,14,32,59,77
406,193722,8532,,,,6,34,73,46.3333333333333333,13.8371480683942479,40,34,40,48,73
406,193787,8507,,,,61,0,95,45.3934426229508197,24.1193412627878308,44,16,31,62,78
406,193787,8532,,,,85,3,99,45.5294117647058824,26.6009256173066089,47,12,21,68,86
406,193807,0,,,,9,2,94,52.1111111111111111,28.4404836652106026,51,2,44,76,94
406,193807,8507,,,,158,1,97,46.3481012658227848,23.9837862469892829,49,8,26,64,78
406,193807,8532,,,,172,1,98,42.8081395348837209,25.8722308860552616,41,7,22,63,77
406,193814,8507,,,,101,2,96,46.1287128712871287,24.5896983984499630,48,10,27,65,76
406,193814,8532,,,,124,0,99,44.8225806451612903,25.4296569667922976,45,11,25,66,77
406,193818,8507,,,,123,0,99,45.6422764227642276,25.2073792478693621,46,7,26,66,78
406,193818,8532,,,,120,1,99,47.8333333333333333,24.9945652355972499,44,13,26,69,79
406,193827,0,,,,17,0,94,52.2941176470588235,26.6429275462606421,54,14,33,70,84
406,193827,8507,,,,333,0,98,45.7117117117117117,24.4408755687524816,45,12,27,66,77
406,193827,8532,,,,372,0,99,44.2177419354838710,24.2516769588964289,42,12,25,62,78
406,193830,8507,,,,84,1,92,41.8214285714285714,20.6655295987604955,39,15,28,54,73
406,193830,8532,,,,106,0,97,42.6698113207547170,25.1834116596859043,39,10,22,59,78
406,193863,8507,,,,35,7,97,47.4571428571428571,22.2675480796380363,46,13,33,64,77
406,193863,8532,,,,40,0,93,45.6500000000000000,25.1738060853044791,44,6,26,68,76
406,193871,8507,,,,118,0,99,45.5423728813559322,24.4189376095568342,47,7,29,62,77
406,193871,8532,,,,117,0,96,42.2820512820512821,21.8840384888976645,42,12,24,57,72
406,193983,8507,,,,23,0,78,44.2173913043478261,25.0108276947462214,53,9,19,66,70
406,193983,8532,,,,28,0,99,38.8571428571428571,25.4612476574721741,39,6,20,52,69
406,194071,0,,,,7,5,77,42.1428571428571429,23.7165804971161573,44,5,19,54,77
406,194071,8507,,,,104,0,98,43.7307692307692308,23.2872442142014648,42,12,26,60,74
406,194071,8532,,,,90,0,99,44.2111111111111111,25.6556691259869959,43,8,25,64,77
406,194079,8507,,,,106,0,97,45.4245283018867925,24.9666246219523453,50,6,27,66,75
406,194079,8532,,,,116,1,98,47.3965517241379310,24.0361609140115775,49,13,27,69,76
406,194081,8507,,,,120,0,98,46.8833333333333333,24.5343810670197404,46,11,27,67,78
406,194081,8532,,,,125,0,99,45.6400000000000000,24.5896647578454352,46,10,28,65,77
406,194088,0,,,,6,27,98,50.1666666666666667,24.9753211524229787,40,27,39,54,98
406,194088,8507,,,,112,0,99,43.7410714285714286,24.8830582169693569,42,11,25,58,83
406,194088,8532,,,,110,0,93,43.8545454545454545,25.2189808972907335,43,7,22,65,76
406,194091,0,,,,8,0,87,46.3750000000000000,29.4760798905533860,38,0,26,72,87
406,194091,8507,,,,120,0,96,44.6833333333333333,24.0524578430420812,45,11,24,64,77
406,194091,8532,,,,118,0,96,46.1186440677966102,23.5278229517010018,47,14,26,63,77
406,194100,0,,,,9,0,65,43.4444444444444444,21.7146903679923048,50,0,42,58,65
406,194100,8507,,,,268,0,99,44.7910447761194030,24.9428033729742677,43,12,24,66,78
406,194100,8532,,,,263,0,99,44.0494296577946768,24.1864858340709033,45,9,25,61,77
406,194109,8507,,,,89,0,97,39.0898876404494382,25.3729636215751770,40,6,14,53,74
406,194109,8532,,,,87,0,97,40.4367816091954023,24.4610279259874301,39,7,22,60,70
406,194133,0,,,,12,9,83,56.2500000000000000,26.0493412933644412,68,11,24,70,78
406,194133,8507,,,,194,0,94,45.0309278350515464,23.3251198213150249,46,10,27,61,75
406,194133,8532,,,,187,0,97,43.7700534759358289,25.6000159924623729,41,9,22,64,78
406,194149,8507,,,,48,1,95,46.5416666666666667,25.4206804178763362,49,6,25,69,79
406,194149,8532,,,,53,0,98,47.1320754716981132,21.1805768569742804,45,23,33,61,72
406,194151,8507,,,,89,0,95,44.8314606741573034,25.2389651652937858,44,8,25,64,78
406,194151,8532,,,,99,0,99,42.8282828282828283,25.5267128606527074,43,9,24,66,77
406,194209,8507,,,,10,2,97,53.6000000000000000,35.3056495321767008,70,2,22,78,85
406,194209,8532,,,,8,20,80,50.2500000000000000,19.4770927722066071,42,20,35,61,80
406,194229,8507,,,,26,0,97,46.2692307692307692,24.4500432593608182,51,2,33,63,73
406,194229,8532,,,,28,0,92,39.2857142857142857,26.5509393610166070,40,9,11,56,75
